Id,reference
5187,70.6007
5188,58.6434
5189,56.5225
5190,63.4632
5191,88.0757
5192,41.833
5193,83.2854
5194,52.8307
5195,80.2584
5196,84.2601
5197,25.3464
5198,30.5949
5199,62.419
5200,79.7563
5201,29.2184
5202,80.2042
5203,30.9777
5204,28.9631
5205,24.923
5206,81.0174
5207,28.7359
5208,79.9356
5209,9.70655
5210,80.4534
5211,28.5068
5212,56.439
5213,79.2217
5214,37.9577
5215,17.5619
5216,41.6501
5217,51.5211
5218,49.5568
5219,75.9657
5220,44.0552
5221,53.7322
5222,27.4302
5223,81.3992
5224,80.0688
5225,37.8472
5226,84.8014
5227,24.7857
5228,30.2734
5229,7.75877
5230,25.9719
5231,36.4877
5232,27.8005
5233,27.0038
5234,43.2735
5235,25.3156
5236,57.207
5237,51.9077
5238,21.4261
5239,35.0161
5240,52.6292
5241,34.8984
5242,51.0608
5243,29.448
5244,76.4086
5245,38.5635
5246,51.2735
5247,37.2144
5248,26.9612
5249,23.6555
5250,6.04786
5251,89.263
5252,14.3586
5253,84.9384
5254,56.5632
5255,32.4754
5256,56.6019
5257,52.5746
5258,60.9891
5259,48.2677
5260,36.6001
5261,55.417
5262,34.1853
5263,87.8041
5264,32.2944
5265,50.3803
5266,43.3267
5267,42.8289
5268,40.6153
5269,25.7826
5270,77.0772
5271,80.4783
5272,40.2355
5273,6.66109
5274,19.8254
5275,36.4318
5276,38.9868
5277,34.8902
5278,34.6516
5279,34.5389
5280,79.2379
5281,45.3338
5282,31.4619
5283,64.8412
5284,25.3362
5285,50.8735
5286,53.7843
5287,34.3896
5288,65.8762
5289,40.5209
5290,28.6285
5291,86.0095
5292,78.1121
5293,76.3632
5294,82.4776
5295,9.13036
5296,63.4277
5297,31.8948
5298,39.1956
5299,38.8636
5300,67.2398
5301,6.8853
5302,29.4892
5303,40.6246
5304,77.9904
5305,79.3488
5306,92.0905
5307,84.8048
5308,28.0813
5309,10.0444
5310,41.8164
5311,61.9111
5312,83.1899
5313,29.3942
5314,54.0749
5315,18.5144
5316,41.6242
5317,92.9981
5318,47.301
5319,27.7889
5320,72.2194
5321,32.4549
5322,75.5688
5323,39.0513
5324,40.0657
5325,36.5123
5326,73.6947
5327,62.0947
5328,45.5956
5329,27.4777
5330,59.66
5331,61.2239
5332,35.505
5333,74.7007
5334,10.9721
5335,55.707
5336,6.7438
5337,11.0044
5338,59.2573
5339,28.4164
5340,50.4452
5341,34.275
5342,33.4133
5343,31.5647
5344,20.287
5345,86.7813
5346,88.8904
5347,53.322
5348,32.4265
5349,31.9855
5350,66.097
5351,68.339
5352,36.4552
5353,74.7845
5354,53.7079
5355,68.9685
5356,30.9142
5357,52.5561
5358,40.521
5359,41.6276
5360,55.3554
5361,94.4737
5362,53.5491
5363,16.0903
5364,48.0194
5365,22.6046
5366,46.5355
5367,44.8458
5368,65.1476
5369,34.8122
5370,30.6012
5371,65.9823
5372,35.0511
5373,91.8605
5374,59.0003
5375,33.3724
5376,32.947
5377,47.497
5378,41.6086
5379,68.081
5380,45.1523
5381,91.2964
5382,35.77
5383,84.8149
5384,60.5769
5385,85.8252
5386,61.7119
5387,62.7297
5388,47.1512
5389,29.569
5390,28.8212
5391,50.577
5392,35.0723
5393,27.7456
5394,45.0336
5395,58.1633
5396,30.777
5397,39.3042
5398,37.2569
5399,40.3348
5400,64.8725
5401,31.5607
5402,38.1018
5403,76.8817
5404,15.1576
5405,75.5542
5406,43.4192
5407,37.8687
5408,46.9095
5409,21.3541
5410,42.5166
5411,57.5216
5412,9.47305
5413,42.0678
5414,28.3511
5415,51.594
5416,78.3035
5417,53.9697
5418,37.6459
5419,61.7325
5420,86.3918
5421,36.7646
5422,50.903
5423,83.1744
5424,18.3952
5425,52.7458
5426,38.0492
5427,40.9607
5428,41.1906
5429,82.1575
5430,46.5887
5431,19.7019
5432,11.1235
5433,76.0501
5434,55.9751
5435,20.5032
5436,79.6626
5437,54.3919
5438,73.1514
5439,90.3397
5440,65.7244
5441,39.5573
5442,35.9838
5443,65.2636
5444,61.4357
5445,57.3226
5446,52.8067
5447,66.3098
5448,39.5378
5449,10.7977
5450,36.7023
5451,14.8416
5452,70.5518
5453,16.5042
5454,43.2971
5455,73.2106
5456,40.3983
5457,23.478
5458,90.0488
5459,58.7904
5460,47.8996
5461,48.6254
5462,33.6529
5463,39.8774
5464,39.3316
5465,32.0566
5466,36.8127
5467,90.6184
5468,55.9522
5469,52.3872
5470,79.1824
5471,47.1748
5472,74.6273
5473,70.1534
5474,32.3793
5475,86.9251
5476,56.9673
5477,51.3639
5478,29.7104
5479,45.2624
5480,27.1856
5481,43.8685
5482,32.4659
5483,31.4268
5484,45.9983
5485,37.8417
5486,30.812
5487,49.7494
5488,45.2867
5489,7.16274
5490,30.0859
5491,38.5083
5492,36.7818
5493,67.7662
5494,41.0695
5495,41.8894
5496,53.043
5497,37.4513
5498,83.6321
5499,90.0457
5500,92.5681
5501,79.0584
5502,36.6638
5503,35.2408
5504,38.9839
5505,45.3703
5506,27.5456
5507,12.312
5508,12.637
5509,60.3952
5510,42.554
5511,84.6087
5512,39.7094
5513,20.5597
5514,89.0331
5515,43.7698
5516,33.6095
5517,40.8095
5518,10.2132
5519,32.1527
5520,31.3397
5521,67.3627
5522,28.1746
5523,33.1284
5524,15.7789
5525,51.7129
5526,79.2828
5527,78.8045
5528,26.8821
5529,37.8753
5530,52.4724
5531,14.1369
5532,43.3543
5533,26.8501
5534,24.6867
5535,45.266
5536,46.1243
5537,70.6046
5538,34.9544
5539,34.4672
5540,18.9342
5541,65.7819
5542,36.6561
5543,72.4587
5544,68.6745
5545,58.9669
5546,23.005
5547,19.6537
5548,43.5327
5549,27.1865
5550,16.182
5551,29.7692
5552,30.5723
5553,51.5032
5554,40.2221
5555,33.7945
5556,51.3672
5557,62.2002
5558,65.7524
5559,16.5917
5560,35.0644
5561,55.3486
5562,48.2468
5563,26.8544
5564,48.3984
5565,44.0592
5566,18.9999
5567,55.2015
5568,47.1032
5569,38.7725
5570,91.8093
5571,23.7765
5572,37.6988
5573,88.6823
5574,75.0142
5575,11.8691
5576,25.9277
5577,76.7496
5578,49.6656
5579,11.2734
5580,75.0649
5581,54.7256
5582,45.8382
5583,89.037
5584,95.1542
5585,49.3668
5586,31.0101
5587,39.8747
5588,25.0245
5589,21.2202
5590,84.7228
5591,28.1231
5592,52.9954
5593,22.2482
5594,49.4058
5595,89.0286
5596,56.5516
5597,46.9363
5598,50.3413
5599,46.1706
5600,73.1687
5601,48.7285
5602,10.4962
5603,21.012
5604,77.9963
5605,64.0767
5606,25.4446
5607,48.5282
5608,45.5079
5609,81.3754
5610,8.65796
5611,81.9541
5612,71.1073
5613,94.9198
5614,45.9561
5615,86.8441
5616,30.6864
5617,60.9078
5618,54.0197
5619,43.1276
5620,59.2531
5621,92.0799
5622,79.8949
5623,10.072
5624,46.9024
5625,64.5778
5626,55.876
5627,27.8141
5628,38.9473
5629,33.6435
5630,89.087
5631,54.1908
5632,36.1501
5633,37.1997
5634,60.1065
5635,53.4339
5636,65.8672
5637,80.3233
5638,84.0414
5639,11.1083
5640,64.1612
5641,49.5755
5642,49.5222
5643,28.9044
5644,14.869
5645,29.3157
5646,37.5203
5647,25.8856
5648,8.90921
5649,32.7361
5650,65.7703
5651,9.35348
5652,92.878
5653,38.3739
5654,24.4269
5655,44.8121
5656,26.5644
5657,64.4104
5658,33.2697
5659,83.2117
5660,60.6498
5661,78.0107
5662,69.1954
5663,36.2927
5664,84.0713
5665,95.3784
5666,73.3743
5667,69.7559
5668,49.4531
5669,52.0794
5670,53.9527
5671,28.7935
5672,76.2971
5673,89.4599
5674,17.5385
5675,50.8466
5676,31.672
5677,65.028
5678,9.69878
5679,33.0147
5680,69.1006
5681,17.2404
5682,88.7087
5683,41.1136
5684,8.4942
5685,45.6601
5686,15.7426
5687,26.5933
5688,49.2335
5689,50.7907
5690,57.4223
5691,54.2202
5692,45.1198
5693,53.6487
5694,36.5601
5695,58.2253
5696,78.0969
5697,73.5079
5698,66.9271
5699,68.7403
5700,67.3315
5701,83.1525
5702,56.146
5703,27.8885
5704,47.0456
5705,18.3563
5706,18.4417
5707,35.2075
5708,41.1733
5709,45.4002
5710,49.8081
5711,82.4908
5712,29.2196
5713,31.685
5714,60.7363
5715,70.882
5716,44.0293
5717,41.7089
5718,84.4964
5719,15.1118
5720,49.8305
5721,12.1963
5722,88.3736
5723,58.54
5724,32.7827
5725,61.8164
5726,39.49
5727,37.1412
5728,85.603
5729,79.1184
5730,34.959
5731,38.8993
5732,33.6679
5733,24.878
5734,37.1856
5735,40.7577
5736,70.5227
5737,89.2976
5738,27.0218
5739,69.1511
5740,33.9935
5741,29.2959
5742,24.6541
5743,52.9446
5744,35.8379
5745,48.9335
5746,77.5036
5747,53.5042
5748,32.3566
5749,75.8871
5750,42.3856
5751,41.9811
5752,18.1552
5753,45.2999
5754,86.4648
5755,27.6521
5756,75.7172
5757,44.7533
5758,26.5409
5759,29.2041
5760,9.96758
5761,42.0489
5762,33.479
5763,33.983
5764,91.1296
5765,32.1184
5766,25.4312
5767,47.9873
5768,16.4975
5769,39.2026
5770,20.6351
5771,85.0851
5772,33.6035
5773,26.9464
5774,16.1597
5775,53.9952
5776,33.7042
5777,43.521
5778,45.9443
5779,41.4562
5780,27.1819
5781,59.0999
5782,44.3117
5783,26.0004
5784,43.6522
5785,64.8607
5786,65.0366
5787,65.0381
5788,26.8944
5789,31.3388
5790,56.7573
5791,40.3222
5792,12.1827
5793,36.1212
5794,53.7485
5795,90.1984
5796,35.9927
5797,10.6188
5798,28.4222
5799,48.6148
5800,94.821
5801,29.9006
5802,47.9553
5803,26.6188
5804,13.3555
5805,30.9921
5806,55.7944
5807,39.6998
5808,85.6106
5809,33.2817
5810,11.6666
5811,30.6236
5812,28.4082
5813,10.7614
5814,83.8582
5815,32.156
5816,49.093
5817,26.5442
5818,26.6277
5819,74.9469
5820,30.6346
5821,83.892
5822,46.7028
5823,47.3088
5824,16.6992
5825,70.8081
5826,22.0224
5827,56.9793
5828,85.2972
5829,24.0118
5830,57.9954
5831,52.0772
5832,46.6998
5833,44.5971
5834,41.0254
5835,29.8323
5836,28.4512
5837,37.5541
5838,26.938
5839,53.1432
5840,69.882
5841,60.0826
5842,57.9963
5843,57.697
5844,34.871
5845,13.0823
5846,31.8535
5847,41.2399
5848,34.6038
5849,54.841
5850,32.1901
5851,33.4972
5852,32.9206
5853,89.8295
5854,92.9468
5855,37.7268
5856,79.2657
5857,51.5186
5858,9.88206
5859,32.4672
5860,27.4166
5861,11.9391
5862,57.6777
5863,28.1788
5864,17.966
5865,74.503
5866,17.3895
5867,54.4383
5868,61.9282
5869,39.162
5870,59.1307
5871,21.2885
5872,85.8686
5873,56.5876
5874,36.242
5875,53.6915
5876,22.3632
5877,74.8195
5878,34.5119
5879,41.5853
5880,33.3949
5881,36.5176
5882,62.9766
5883,27.0702
5884,19.534
5885,61.0745
5886,42.5028
5887,49.4038
5888,31.7472
5889,34.5345
5890,56.7463
5891,46.6133
5892,28.1837
5893,28.6215
5894,71.1094
5895,38.4278
5896,27.6737
5897,47.2457
5898,42.2665
5899,54.6259
5900,36.2943
5901,13.6424
5902,10.3348
5903,63.4246
5904,46.752
5905,42.9363
5906,31.9158
5907,58.3124
5908,38.4054
5909,24.8863
5910,65.8633
5911,18.3318
5912,22.9371
5913,35.4205
5914,33.4947
5915,49.4482
5916,28.2537
5917,40.6086
5918,15.2729
5919,44.5453
5920,12.6799
5921,94.8145
5922,30.2157
5923,40.2539
5924,24.8649
5925,39.7436
5926,20.9021
5927,86.5694
5928,82.4292
5929,71.1583
5930,59.6242
5931,45.2794
5932,33.5853
5933,22.694
5934,35.6815
5935,21.7968
5936,82.1121
5937,26.1049
5938,10.2384
5939,34.1602
5940,8.5679
5941,35.0883
5942,82.0301
5943,78.7034
5944,39.5178
5945,38.2706
5946,85.6216
5947,50.7255
5948,42.4821
5949,44.4683
5950,11.6953
5951,54.9314
5952,21.4244
5953,31.3416
5954,49.8515
5955,86.8384
5956,76.5277
5957,27.3162
5958,85.0318
5959,32.0684
5960,9.91498
5961,35.5418
5962,81.393
5963,26.0004
5964,70.0377
5965,11.2564
5966,36.0116
5967,51.5234
5968,76.4538
5969,11.6069
5970,64.8782
5971,10.9617
5972,77.7499
5973,34.3464
5974,56.5053
5975,50.3404
5976,72.7041
5977,39.0956
5978,77.406
5979,78.2722
5980,46.4841
5981,54.5482
5982,23.0863
5983,90.6242
5984,68.8109
5985,24.5072
5986,46.0694
5987,58.3915
5988,73.0223
5989,26.997
5990,22.5211
5991,28.8038
5992,30.5672
5993,42.9791
5994,44.1696
5995,10.9377
5996,84.0213
5997,44.8759
5998,30.7593
5999,48.9465
6000,44.8433
6001,69.3918
6002,80.9327
6003,40.1094
6004,25.1967
6005,30.2388
6006,31.1385
6007,83.9099
6008,49.0074
6009,31.3758
6010,77.8538
6011,37.0744
6012,92.2009
6013,27.341
6014,30.7134
6015,91.7686
6016,59.2628
6017,78.5179
6018,17.6694
6019,31.8813
6020,40.413
6021,26.6214
6022,36.4172
6023,48.0608
6024,92.9208
6025,75.5025
6026,92.2955
6027,38.7843
6028,83.7316
6029,42.9753
6030,47.1624
6031,68.9978
6032,37.9872
6033,89.2277
6034,38.328
6035,30.5314
6036,57.5338
6037,65.0183
6038,85.8619
6039,79.341
6040,54.6003
6041,59.364
6042,80.4992
6043,27.44
6044,95.4151
6045,28.1252
6046,35.1577
6047,71.9848
6048,23.5443
6049,31.1057
6050,47.0179
6051,17.9239
6052,36.1637
6053,10.0627
6054,64.9565
6055,48.6892
6056,52.2285
6057,37.2793
6058,54.6803
6059,13.1147
6060,14.5044
6061,8.96278
6062,72.2354
6063,59.0413
6064,21.1022
6065,57.2025
6066,88.5596
6067,65.8856
6068,38.4234
6069,76.7881
6070,53.076
6071,47.9244
6072,56.4149
6073,28.1648
6074,11.8842
6075,14.6346
6076,43.7936
6077,57.5077
6078,19
6079,29.412
6080,44.6712
6081,48.7838
6082,28.2806
6083,64.0412
6084,62.6074
6085,47.2472
6086,44.501
6087,44.6266
6088,16.9292
6089,26.833
6090,45.9168
6091,13.9149
6092,61.3549
6093,45.4412
6094,61.2053
6095,77.2809
6096,33.4978
6097,25.5911
6098,83.6182
6099,59.0881
6100,33.7113
6101,37.1983
6102,20.0718
6103,26.4414
6104,43.9357
6105,30.4414
6106,58.5357
6107,21.3438
6108,26.4373
6109,26.3309
6110,28.8241
6111,68.8408
6112,16.7866
6113,79.2043
6114,81.6692
6115,13.7094
6116,60.3001
6117,49.4284
6118,78.6209
6119,29.0627
6120,74.4748
6121,37.4375
6122,63.6561
6123,88.1498
6124,90.9964
6125,83.8361
6126,31.2937
6127,39.1412
6128,38.6942
6129,32.7013
6130,34.1833
6131,25.3744
6132,94.177
6133,17.9729
6134,10.496
6135,58.6548
6136,82.1168
6137,18.0987
6138,27.6001
6139,46.9602
6140,52.0115
6141,84.0115
6142,45.0943
6143,18.4123
6144,28.2169
6145,35.6866
6146,27.9506
6147,53.0142
6148,85.2842
6149,72.671
6150,55.343
6151,81.7345
6152,8.15271
6153,24.5352
6154,87.7733
6155,12.572
6156,18.2882
6157,84.1948
6158,30.8726
6159,6.87499
6160,89.5558
6161,93.3492
6162,53.859
6163,84.4531
6164,19.708
6165,55.1334
6166,84.2195
6167,30.0916
6168,58.575
6169,19.163
6170,33.5703
6171,50.1378
6172,43.2314
6173,24.9389
6174,87.9167
6175,10.149
6176,55.6305
6177,73.6491
6178,29.9623
6179,62.8025
6180,24.5739
6181,81.502
6182,79.5517
6183,27.94
6184,70.3582
6185,75.2638
6186,35.7472
6187,27.5979
6188,82.287
6189,29.4234
6190,78.7268
6191,29.3708
6192,9.74895
6193,18.4233
6194,31.6828
6195,69.2981
6196,43.3936
6197,68.7737
6198,89.1367
6199,15.8972
6200,64.7743
6201,48.7252
6202,70.0896
6203,30.0132
6204,42.4711
6205,24.4764
6206,53.9234
6207,12.5339
6208,85.9964
6209,37.8674
6210,14.0453
6211,81.5801
6212,38.3094
6213,60.22
6214,13.6886
6215,40.9972
6216,43.4426
6217,39.2774
6218,35.4479
6219,46.2045
6220,40.5199
6221,78.9025
6222,82.2589
6223,42.294
6224,25.158
6225,41.5876
6226,11.6694
6227,23.6422
6228,15.5015
6229,49.0889
6230,14.2089
6231,21.6591
6232,43.5607
6233,26.9494
6234,29.938
6235,38.3322
6236,67.6195
6237,45.0021
6238,58.9112
6239,47.6322
6240,61.4206
6241,33.4787
6242,28.8772
6243,54.8009
6244,67.5825
6245,68.3724
6246,28.8644
6247,31.4437
6248,51.3299
6249,33.8394
6250,45.0354
6251,10.5275
6252,31.9396
6253,32.4208
6254,33.9145
6255,31.6048
6256,69.102
6257,54.1719
6258,31.8463
6259,58.062
6260,77.619
6261,34.7595
6262,20.1223
6263,49.9466
6264,44.2704
6265,20.9212
6266,57.8885
6267,21.2781
6268,82.4606
6269,34.2936
6270,55.109
6271,11.6995
6272,20.1682
6273,51.2709
6274,94.0111
6275,65.1794
6276,42.5733
6277,7.80482
6278,33.6409
6279,16.8037
6280,59.5699
6281,21.3249
6282,60.4666
6283,40.9226
6284,36.6679
6285,34.7525
6286,21.809
6287,33.4286
6288,24.2423
6289,86.9349
6290,21.7726
6291,29.3596
6292,45.8422
6293,91.3294
6294,59.6509
6295,12.8659
6296,35.2776
6297,24.8589
6298,13.5148
6299,40.7478
6300,45.6326
6301,66.3287
6302,20.2134
6303,86.3526
6304,76.6205
6305,67.7009
6306,9.02598
6307,26.4318
6308,76.6304
6309,84.4177
6310,63.0475
6311,88.0456
6312,53.7795
6313,89.0848
6314,61.5633
6315,83.0561
6316,25.0345
6317,47.1987
6318,34.5637
6319,59.6756
6320,26.3968
6321,33.1808
6322,56.9698
6323,53.1449
6324,59.6477
6325,50.1553
6326,58.4184
6327,24.2564
6328,70.2099
6329,52.6972
6330,31.1976
6331,33.0868
6332,17.7737
6333,34.0026
6334,60.8636
6335,43.6189
6336,35.0474
6337,68.8095
6338,28.2951
6339,6.79941
6340,9.68745
6341,37.0897
6342,53.0453
6343,91.3369
6344,14.0324
6345,59.4474
6346,34.6998
6347,32.891
6348,32.7771
6349,46.6214
6350,76.5488
6351,30.2611
6352,83.9325
6353,28.1443
6354,41.9206
6355,87.5433
6356,81.6622
6357,49.9233
6358,11.8226
6359,31.5975
6360,41.5775
6361,53.9412
6362,45.653
6363,27.2406
6364,30.6781
6365,83.283
6366,53.2633
6367,30.1693
6368,32.8197
6369,54.4594
6370,76.2328
6371,33.554
6372,37.5245
6373,17.7756
6374,74.2283
6375,49.4551
6376,68.0987
6377,31.0973
6378,36.5132
6379,11.7876
6380,92.0718
6381,18.7661
6382,15.5337
6383,33.9144
6384,12.1811
6385,8.2049
6386,12.5808
6387,27.7531
6388,10.8942
6389,43.6151
6390,80.5052
6391,95.2753
6392,29.0232
6393,22.3031
6394,15.6758
6395,28.3368
6396,89.1976
6397,23.2446
6398,23.8466
6399,28.7331
6400,34.8992
6401,38.5521
6402,66.9566
6403,57.3129
6404,12.8934
6405,61.947
6406,72.9476
6407,32.7284
6408,60.9838
6409,74.7308
6410,6.83477
6411,34.794
6412,41.4618
6413,39.0963
6414,70.6334
6415,44.1947
6416,29.4927
6417,27.3768
6418,57.3756
6419,35.2604
6420,30.7994
6421,23.2207
6422,67.0557
6423,61.3534
6424,11.6637
6425,66.3756
6426,79.5716
6427,54.2492
6428,29.6948
6429,13.8894
6430,75.8425
6431,38.8629
6432,38.2318
6433,31.0727
6434,48.5581
6435,60.2427
6436,38.6834
6437,55.3283
6438,57.9525
6439,27.4588
6440,64.265
6441,40.6469
6442,43.4386
6443,12.7959
6444,78.3968
6445,35.5793
6446,27.2398
6447,55.1521
6448,30.4623
6449,32.9425
6450,72.3359
6451,47.3602
6452,60.6186
6453,21.4592
6454,23.7906
6455,60.1053
6456,81.3637
6457,93.2664
6458,68.3138
6459,54.6979
6460,20.7155
6461,26.7621
6462,53.964
6463,21.3602
6464,49.9642
6465,81.7216
6466,19.1919
6467,73.0622
6468,65.9213
6469,93.3727
6470,28.0719
6471,72.0251
6472,26.7337
6473,72.4385
6474,36.3777
6475,59.55
6476,65.8844
6477,86.8668
6478,47.4662
6479,52.5036
6480,95.2734
6481,36.3945
6482,13.1566
6483,56.0017
6484,26.7962
6485,61.6346
6486,40.6668
6487,56.3209
6488,14.8818
6489,51.7858
6490,27.3802
6491,16.1974
6492,37.3091
6493,74.1194
6494,56.8796
6495,27.5902
6496,89.2376
6497,85.6124
6498,54.5427
6499,39.1468
6500,50.1534
6501,67.8228
6502,55.3076
6503,44.0581
6504,90.24
6505,31.1732
6506,89.4532
6507,33.6976
6508,7.43025
6509,57.7231
6510,71.8033
6511,9.78769
6512,23.7326
6513,31.9239
6514,12.3386
6515,80.64
6516,34.7276
6517,8.34005
6518,79.9166
6519,68.9666
6520,16.1895
6521,49.336
6522,27.5806
6523,8.39256
6524,46.8977
6525,32.5772
6526,32.506
6527,93.798
6528,33.6124
6529,89.7866
6530,20.5513
6531,86.2914
6532,79.7314
6533,31.4972
6534,43.9554
6535,43.8253
6536,12.2068
6537,30.6718
6538,87.0429
6539,42.8162
6540,35.7084
6541,27.2533
6542,43.0396
6543,23.1311
6544,81.3818
6545,30.9908
6546,16.0354
6547,29.9862
6548,47.5399
6549,43.6692
6550,67.9423
6551,16.5923
6552,76.3887
6553,32.5537
6554,35.1407
6555,43.0181
6556,37.1666
6557,47.3653
6558,52.4326
6559,64.4198
6560,35.6994
6561,48.9961
6562,28.1896
6563,58.5798
6564,52.3365
6565,25.1253
6566,37.7264
6567,39.9346
6568,46.682
6569,51.541
6570,47.6176
6571,24.9622
6572,23.3199
6573,30.7132
6574,32.1823
6575,37.4013
6576,51.876
6577,43.7689
6578,81.1236
6579,84.6655
6580,62.0777
6581,45.4217
6582,63.88
6583,32.9532
6584,34.8515
6585,12.4996
6586,6.52397
6587,36.6697
6588,46.0259
6589,7.47869
6590,26.5893
6591,81.6175
6592,56.4434
6593,70.2664
6594,27.9961
6595,89.6277
6596,28.9917
6597,49.1191
6598,81.0413
6599,67.8056
6600,84.4449
6601,32.7748
6602,32.4577
6603,39.1908
6604,45.5124
6605,52.3011
6606,42.2906
6607,26.7268
6608,61.4745
6609,55.3199
6610,71.2758
6611,27.087
6612,27.4224
6613,45.2676
6614,32.9022
6615,53.2421
6616,37.5998
6617,55.4217
6618,41.5827
6619,32.8405
6620,53.8219
6621,77.0034
6622,35.5488
6623,88.5922
6624,15.4233
6625,25.9068
6626,27.49
6627,16.9633
6628,30.7255
6629,79.8487
6630,30.2682
6631,53.4927
6632,52.4798
6633,48.2371
6634,78.5643
6635,27.2385
6636,39.5319
6637,45.512
6638,62.1837
6639,29.4756
6640,53.8895
6641,52.4931
6642,51.5484
6643,43.9147
6644,49.9764
6645,25.8217
6646,69.2917
6647,77.1536
6648,49.6702
6649,65.1661
6650,34.6938
6651,69.1471
6652,44.6375
6653,35.5599
6654,81.9773
6655,62.6933
6656,18.3134
6657,53.7655
6658,56.6283
6659,53.2051
6660,74.3914
6661,45.8081
6662,16.0572
6663,35.3774
6664,78.4737
6665,63.2536
6666,51.9444
6667,20.4741
6668,44.8498
6669,42.2047
6670,58.8666
6671,58.9992
6672,17.6419
6673,15.7834
6674,51.9498
6675,32.2656
6676,51.6395
6677,49.0415
6678,38.7921
6679,46.3454
6680,27.6575
6681,62.9967
6682,49.0218
6683,54.0472
6684,81.6814
6685,78.188
6686,44.0975
6687,17.5402
6688,39.5741
6689,50.631
6690,30.338
6691,28.3966
6692,62.8223
6693,38.9976
6694,49.8375
6695,26.6238
6696,26.8827
6697,72.0379
6698,69.4745
6699,26.8889
6700,39.5185
6701,25.0188
6702,54.9058
6703,33.1376
6704,39.5588
6705,15.4031
6706,7.30026
6707,56.0356
6708,27.6606
6709,29.4444
6710,59.4464
6711,64.2442
6712,83.564
6713,62.5595
6714,15.283
6715,32.8298
6716,76.355
6717,32.9828
6718,12.7104
6719,18.2106
6720,24.0637
6721,46.5419
6722,50.4951
6723,29.6213
6724,56.9112
6725,62.2054
6726,62.1918
6727,75.1813
6728,76.9337
6729,25.3339
6730,62.215
6731,77.0591
6732,85.4943
6733,45.2286
6734,41.1136
6735,55.4779
6736,38.5609
6737,34.1304
6738,24.8467
6739,66.1037
6740,42.2534
6741,75.5961
6742,27.8989
6743,45.459
6744,41.7463
6745,84.0653
6746,66.6543
6747,22.496
6748,94.2989
6749,74.6324
6750,84.6811
6751,36.1346
6752,47.0782
6753,59.7901
6754,35.5935
6755,58.9625
6756,27.4901
6757,49.7343
6758,20.5484
6759,68.3556
6760,8.88322
6761,20.6585
6762,71.727
6763,78.6797
6764,37.2798
6765,27.8749
6766,60.0466
6767,32.8216
6768,27.0926
6769,44.5282
6770,34.5381
6771,7.26473
6772,35.8813
6773,38.1322
6774,64.0865
6775,66.0065
6776,33.7384
6777,70.2872
6778,42.2535
6779,18.9425
6780,51.7203
6781,24.5337
6782,25.3362
6783,44.9939
6784,65.1346
6785,26.8638
6786,27.9562
6787,33.8421
6788,43.0197
6789,64.9989
6790,44.56
6791,86.8083
6792,55.3987
6793,37.4506
6794,66.5974
6795,23.1634
6796,78.8269
6797,87.9005
6798,51.3175
6799,60.1269
6800,34.5424
6801,30.6935
6802,30.1474
6803,56.2814
6804,76.3863
6805,47.5158
6806,49.7141
6807,83.5452
6808,22.3882
6809,46.6449
6810,44.5517
6811,32.0488
6812,27.7619
6813,29.7992
6814,82.6893
6815,40.996
6816,30.6607
6817,42.7275
6818,61.9224
6819,28.0626
6820,36.1125
6821,80.5946
6822,79.2482
6823,22.2422
6824,51.4897
6825,44.3905
6826,16.2904
6827,12.7467
6828,68.8653
6829,43.3398
6830,52.4718
6831,70.5965
6832,74.7228
6833,87.5979
6834,87.3197
6835,29.2703
6836,45.5985
6837,69.4529
6838,29.7018
6839,35.9485
6840,50.29
6841,40.1768
6842,23.4853
6843,90.4494
6844,56.8147
6845,76.3754
6846,39.3556
6847,29.5166
6848,13.6368
6849,13.9168
6850,41.9477
6851,53.4441
6852,76.4109
6853,25.7561
6854,74.3425
6855,9.92703
6856,7.94212
6857,55.7124
6858,35.693
6859,40.15
6860,44.6717
6861,47.3098
6862,35.9105
6863,10.6766
6864,66.9624
6865,45.9829
6866,39.8632
6867,39.6824
6868,35.0902
6869,63.2092
6870,26.2745
6871,25.4852
6872,59.7578
6873,53.9445
6874,34.6378
6875,73.3552
6876,40.6901
6877,24.6001
6878,15.036
6879,35.5968
6880,89.4703
6881,45.6807
6882,35.6211
6883,66.5945
6884,88.7213
6885,47.4687
6886,86.4308
6887,36.0139
6888,87.7526
6889,41.3058
6890,65.1113
6891,87.2569
6892,30.7909
6893,62.2449
6894,22.3866
6895,54.1544
6896,36.6709
6897,41.8681
6898,93.0259
6899,40.0338
6900,34.9117
6901,50.5852
6902,36.7711
6903,86.3541
6904,89.4532
6905,81.716
6906,43.3279
6907,45.8966
6908,81.231
6909,16.6934
6910,51.6076
6911,47.3103
6912,43.308
6913,26.8363
6914,55.2367
6915,8.80799
6916,19.926
6917,59.3085
6918,90.1535
6919,30.6051
6920,10.3403
6921,25.8718
6922,25.3545
6923,38.1477
6924,41.3471
6925,25.969
6926,7.54032
6927,63.3658
6928,30.1214
6929,33.017
6930,21.0548
6931,81.5013
6932,34.4291
6933,77.1891
6934,27.731
6935,36.1906
6936,32.531
6937,10.5744
6938,84.4267
6939,61.4846
6940,24.1793
6941,38.563
6942,35.0157
6943,28.4016
6944,35.0351
6945,67.6282
6946,90.3145
6947,63.4957
6948,36.0093
6949,85.2898
6950,37.7909
6951,60.3402
6952,27.4235
6953,19.8722
6954,39.2079
